item_id,item_name,brand,l1_category,l2_category,l3_category,pack_type,combo_size,storage_requirement_type,mrp
13822,Wow Skin Science Ubtan Face Wash,Wow Skin Science,Bath Body and Hair,Face Wash and Scrub,Face Wash,Tube,1.0,Ambient,249.0
553750,GUBB Hair Colouring Kit (Blue),Gubb,Beauty and Grooming,Hair Colour,Creme Hair Colour,Pack,NULL,Ambient,295.0
83398,Glow & Lovely Glow & Handsome,Glow & Lovely,Bath Body and Hair,Face Wash and Scrub,Face Wash,Pack,1.0,Ambient,105.0
8905,Pee Safe Reusable Menstrual Cup - Medium,Pee Safe,Hygiene and Wellness,Feminine Hygiene,Menstrual Cups,Box,1.0,Ambient,327.0
475768,Swiss Beauty Craze Bite Me Liquid Tint| Moisturizing Blush | Tinted For Cheek & Lip| Dewy Finish- 3 Baddie Berry,Swiss Beauty,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,289.0
519024,GLAM21 Flutterfly Hyper Curl Waterproof Mascara,GLAM21,Makeup,Eye Makeup,Eyeliner,Pack,1.0,Ambient,249.0
928035,GUBB Cotton Pads Embossed,Gubb,Beauty and Grooming,Beauty Accessories,Face Accessories,Pack,1.0,Ambient,93.0
230237,Ghar Soaps Magic Soap Sandal Wood And Saffron for DeTan and Glowing Brightening Skin ( 3 PACK ),Ghar Soaps,Bath Body and Hair,Soap,Brightening Soap,NULL,1.0,Ambient,554.0
3125,Parachute Advansed Aloe Vera Coconut Hair Oil,Parachute Advansed,Bath Body and Hair,Hair Oil and Serum,Coconut Hair Oil,Bottle,1.0,Ambient,44.0
92885,Revlon Super Lustrous Lipstick (Candied Rose),Revlon,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,999.0
25461,Pears Pure & Gentle Soap - B3G1,Pears,Bath Body and Hair,Soap,Glycerine Soap,Bar,1.0,Ambient,420.0
35147,Axe Signature Pulse Cologne,Axe,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,199.0
171257,Azah Rash Free Night Sanitary Pads ( Pack Of 10 - Xxxl) & Azah Rash-Free Organic Sanitary Pads Xl,Azah,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,Pack,NULL,Ambient,358.0
58651,SUGAR POP Nourishing Lip Balm - 01 Mint,SUGAR POP,Beauty and Grooming,Face and Lip Care,Lip Balm,Pack,NULL,Ambient,149.0
174248,Lakme 9to5 Hya Matte Foundation + Hyaluronic Acid Warm Natural - 25ml,Lakme,Makeup,Face Makeup,Foundation,Bottle,1.0,Ambient,899.0
798912,Lakme 9to5 Hya Matte Lipstick Coffee Break,Lakme,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,699.0
478,Nivea Men Cool Kick Deodorant,Nivea,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,175.0
9647,Himalaya Neem & Turmeric Soap,Himalaya,Bath Body and Hair,Soap,Herbal Soap,Box,1.0,Ambient,60.0
21355,Tresemme Keratin Smooth Shampoo and Shine Conditioner Combo,Tresemme,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Bottle,1.0,Ambient,820.0
330777,Rangna Pure Versatile Skin Care Liquid Vegetable Glycerine 50G (RAGL7001),Rangna,Beauty and Grooming,Face and Lip Care,Face Care,Box,1.0,Ambient,62.0
68068,SUGAR POP Matte Lipcolour - 13 Magenta,SUGAR POP,Makeup,Lip Makeup,Lipsticks,Pack,NULL,Ambient,279.0
200743,JERGENS Enriching Shea Butter Moisturizer,Jergens,Beauty and Grooming,Beauty Accessories,Moisturising Cream,NULL,1.0,Ambient,649.0
82110,Maybelline New York's Falsies Lash Lift Mascara (Black),Maybelline,Makeup,Eye Makeup,Mascara,Pack,1.0,Ambient,599.0
300569,Cetaphil Restoraderm Body Moisturizer,Cetaphil,Bath Body and Hair,Body Lotion,Moisturising Lotion,Bottle,1.0,Ambient,2341.0
284867,Ethiglo Skin Whitening Face Wash (200),Ethiglo,Bath Body and Hair,Face Wash and Scrub,Face Wash,Pack,1.0,Ambient,520.0
703272,Healthaid Daily Cleansing Facewash,HEALTHAID,Beauty and Grooming,Face Wash and Scrub,Face Wash,Box,NULL,Ambient,449.0
436684,Teal by Chumbak | Wonderland Perfume Gift Set,Teal By Chumbak,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,NULL,NULL,Ambient,1295.0
79049,Dove Cream Beauty Bathing Bar,Dove,Bath Body and Hair,Soap,Moisturising Soap,Pack,1.0,Ambient,58.0
904250,Mila Beaute Green Glaze Artist Eyeliner (Liquid, Waterproof, Quick Dry),Mila Beauté,Makeup,Eye Makeup,Eyeliner,Bottle,NULL,Ambient,180.0
10886,Gillette Mach3 Turbo+ Shaving Razor,Gillette,Beauty and Grooming,Shaving Needs,Razor,NULL,NULL,Ambient,290.0
42213,Lakme Sun Expert Spf 50 Ultra Matte Lotion,Lakme,Bath Body and Hair,Face Cream,Sunscreen,Pack,1.0,Ambient,525.0
514645,Gubb Makeup Brush Blush,Gubb,Makeup,Makeup Brushes and Tools,Makeup Brushes,Pack,1.0,Ambient,225.0
57854,Arata Anti-Hairfall Onion Shampoo,Arata,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Pack,1.0,Ambient,299.0
6899,Dove Rosa Beauty Bathing Bar,Dove,Bath Body and Hair,Soap,Moisturising Soap,Box,1.0,Ambient,67.0
908809,Himalaya Dark Spot Cl Turmeric Face Wash,Himalaya,Bath Body and Hair,Face Wash and Scrub,Face Wash,Pack,1.0,Ambient,115.0
180198,RENEE Dream Kit Mini,RENEE,Makeup,Gift Set,Makeup Kit,Pack,NULL,Ambient,945.0
103883,mCaffeine Pore Clearing Coffee Cookie Face Scrub,mCaffeine,Bath Body and Hair,Face Wash and Scrub,Face Scrub,Tube,NULL,Ambient,349.0
50391,Patanjali Kesh Kanti Reetha Hair Cleanser,Patanjali,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,1.0,Ambient,106.0
8297,Wow Skin Science Aloe Vera Gel,Wow Skin Science,Beauty and Grooming,Face and Lip Care,Face Care,Bottle,1.0,Ambient,299.0
