ITEM_ID,ITEM_NAME,BRAND,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,COMPANY,SUPPLY_TYPE,SEGMENT,TAX_RATE
760915,Faces Canada Ultime Pro Splash Mini Nail Combo Vintage Vibes,Faces Canada,Makeup,Nail Paints And Accessories,Nail Polish,Faces Cosmetics India Pvt. Ltd,WH - Ambient,KnS,18
904094,Tnw The Natural Wash Longstay Powdery Mousse Semi Matte Lipstick Flirt Alert - 04pink Brown,Tnw The Natural Wash,Makeup,Lip Makeup,Lipsticks,Mpg Brands Private Limited,WH - Ambient,KnS,18
109403,Tnw The Natural Wash Longstay Powdery Mousse Semi Matte Lipstick Boss Energy - 03 Brown,Tnw The Natural Wash,Makeup,Lip Makeup,Lipsticks,Mpg Brands Private Limited,WH - Ambient,KnS,18
878282,Tnw The Natural Wash Longstay Powdery Mousse Semi Matte Lipstick Crushin'it - 05 Dark Brown,Tnw The Natural Wash,Makeup,Lip Makeup,Lipsticks,Mpg Brands Private Limited,WH - Ambient,KnS,18
288266,Kimirica Love Story Moment Gift Set & Kimirica The Gulistan Bath And Body Care Duo,Kimirica,Bath Body And Hair,Gift Packs,Personal Care Gift,Kimirica Lifestyle Private Limited,WH - Ambient,KnS,18
675222,Bella Vita Luxury Ceo Man Eau De Parfum Office Wear For Men With Long Lasting Fragrance & Bella Vita Luxury Fresh Unisex Perfume For Men & Women With Woody Aquatic Scent Fragrance,Bella Vita Organic,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Idam Naturals Wellness Pvt Ltd,WH - Ambient,KnS,18
875293,Fiama Shower Gel Peach & Avocado Body Wash With Skin Conditioners For Soft Moisturised Skin Npump & Fiama Happy Naturals Shower Gel Plum Blossom And Ylang 97% Natural Skin Conditioners Bodywash,Fiama,Bath Body And Hair,Shower Gel,Fragrance Shower Gel,Itc Limited,WH - Ambient,KnS,18
550043,Bare Necessities Round The Clock Solid Deodorant|Refreshing Earthy Fragrance & Bare Necessities Gentleman Care Hamper|Sustainable Self-Care For The Modern Men,Bare Necessities,Bath Body And Hair,"Perfumes, Deos And Talc",Deos,Bare Necessities Zero Waste Solutions Pvt Ltd,WH - Ambient,KnS,18
933959,Jaivik Farms Castor Oil,Jaivik Farms,Bath Body And Hair,Hair Oil And Serum,Other Hair Oil,Food Square,WH - Ambient,KnS,5
248436,Khadi Natural Tulsi Herbal Hair Oil|Hair Oil For Hair Fall |Non-Sticky Hair Oil For Dry Scalp | Paraben & Mineral Oil Free | Suitable For All Hair Types & Khadi Natural Rosemary & Henna Hair Oil,Khadi Natural,Bath Body And Hair,Hair Oil And Serum,Functional Hair Oil,Khadi Natural Healthcare,WH - Ambient,KnS,18
724114,Aqualogica Detan+ Dewy Sunscreen Spf 50+ With Cherry Tomato And Hyaluronic Acid | Pa++++ & The Derma Co 1% Hyaluronic Long Lasting Sunscreen Acid Vitamin E Spf 50 Pa++++,Aqualogica,Bath Body And Hair,Face Cream,Sunscreen,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
360760,Wild Stone Ultra Sensual Perfume & Wild Stone Hydra Energy Perfume,Wild Stone,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Mcnroe Consumer Products Pvt Ltd,WH - Ambient,KnS,18
412665,Secret Temptation Dream Eau De Parfum For Women |Premium Luxury Perfume & Wild Stone Ultra Sensual Perfume,Secret Temptation,Bath Body And Hair,"Perfumes, Deos And Talc",Roll Ons,Mcnroe Consumer Products Pvt Ltd,WH - Ambient,KnS,18
303118,"Beardo Ultra Glow Body Wash|Brightens Skin Tone|Removes Dirt & Dead Cell & Beardo De-Tan Body Wash For Men, Tan Removal And Caffeine |Coffee & Aloe Extracts",Beardo,Bath Body And Hair,Shower Gel,Men Shower Gel,Zed Lifestyle Private Limited,WH - Ambient,KnS,18
455188,"Beardo De-Tan Body Wash For Men, Tan Removal And Caffeine |Coffee & Aloe Extracts & Beardo De-Tan Body Wash For Men, | Tan Removal And Caffeine Body Wash | Detan With Coffee & Aloe Extracts | For Body & Face | Refreshing Fragrance",Beardo,Bath Body And Hair,Shower Gel,Men Shower Gel,Zed Lifestyle Private Limited,WH - Ambient,KnS,18
101685,"Engage Verona Perfume For Women, Long Lasting & Engage Gift Luxury Perfume Gift Set For Women, Travel Sized, Long Lasting Fragrance By Itc",Engage,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Itc Limited,WH - Ambient,KnS,18
296737,Bodify Niacinamide & Pro Vitamin B5 Body Wash & Bodify Bamboo Charcoal Body Wash,Bodify,Bath Body And Hair,Shower Gel,Refresh Shower Gel,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
684641,Bodify Lemon & Rosemary Soap & Bodify Aloe Vera & Cucumber Body Wash,Bodify,Bath Body And Hair,Soap,Freshness Soap,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
674508,Bodify Cherry & Almond Soap & Bodify Lavender & Mint Soap,Bodify,Bath Body And Hair,Soap,Freshness Soap,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
544107,Bodify Niacinamide & Pro Vitamin B5 Body Wash & Bodify Marine Extract Body Wash - 250ml,Bodify,Bath Body And Hair,Shower Gel,Refresh Shower Gel,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
574130,Bodify Marine Extract Body Wash - 250ml & Bodify Aloe Vera - Multipurpose Gel,Bodify,Bath Body And Hair,Shower Gel,Refresh Shower Gel,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
263672,Bodify Bamboo Charcoal Body Wash & Bodify Niacinamide & Pro Vitamin B5 Body Wash,Bodify,Bath Body And Hair,Shower Gel,Refresh Shower Gel,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
127536,Bodify Lavender & Mint Soap & Bodify Sandalwood & Neroli Soap,Bodify,Bath Body And Hair,Soap,Freshness Soap,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
905121,Bodify Sandalwood & Neroli Soap & Bodify Strawberry Passion Soap,Bodify,Bath Body And Hair,Soap,Freshness Soap,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
899260,Bodify Aloe Vera & Cucumber Body Wash & Bodify Bamboo Charcoal Body Wash,Bodify,Bath Body And Hair,Shower Gel,Refresh Shower Gel,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
821998,Bodify Lemon & Rosemary Soap & Bodify Marine Extract Body Wash - 250ml,Bodify,Bath Body And Hair,Soap,Freshness Soap,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
936697,Bodify Aloe Vera & Cucumber Soap & Bodify Lemon & Rosemary Soap,Bodify,Bath Body And Hair,Soap,Freshness Soap,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
897266,Bodify Musk Fusion Soap & Bodify Aloe Vera & Cucumber Soap,Bodify,Bath Body And Hair,Soap,Freshness Soap,Pittie Consumer Pvt. Ltd.,WH - Ambient,KnS,18
992054,Mcaffeine Coffee Body Wash With Berries & Mcaffeine Coconut Cream Body Wash,Mcaffeine,Bath Body And Hair,Shower Gel,Refresh Shower Gel,Pep Technologies Pvt. Ltd.,WH - Ambient,KnS,18
127505,La French Luxure Oudh Perfume & Deodorant Unisex Long-Lasting Luxury Perfume Gift Set,La French,Bath Body And Hair,Gift Packs,Personal Care Gift,Saanvi Cosmetics Pvt Ltd,WH - Ambient,KnS,18
497899,La French Cuddle- Commit & Consent Perfume Gift Set For Women,La French,Bath Body And Hair,Gift Packs,Personal Care Gift,Saanvi Cosmetics Pvt Ltd,WH - Ambient,KnS,18
222358,La French Elegant Splendid- Opulent- Elegant & Luxe Perfume Gift Set,La French,Bath Body And Hair,Gift Packs,Personal Care Gift,Saanvi Cosmetics Pvt Ltd,WH - Ambient,KnS,18
285196,La French City Of Dreams Paris-Tokyo-New York & Rio Luxury Perfume Gift Set For Men,La French,Bath Body And Hair,Gift Packs,Personal Care Gift,Saanvi Cosmetics Pvt Ltd,WH - Ambient,KnS,18
741837,Plum Coconut Milk & Peptides Soft & Shiny Hair Duo Shampoo & Plum Onion & Biotin Hair Fall Control Shampoo,Plum,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Pureplay Skin Sciences (India) Pvt. Ltd.,WH - Ambient,KnS,18
965857,Beardo Whisky Smoke Eau De Perfume & Beardo Men Black Musk Eau De Parfum,Beardo,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Zed Lifestyle Private Limited,WH - Ambient,KnS,18
835329,Beardo Whisky Smoke Eau De Perfume & Beardo De-Tan Face Wash Coffee Detox,Beardo,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Zed Lifestyle Private Limited,WH - Ambient,KnS,18
654758,Biotique Apricot Refreshing Body Wash & Biotique Basil & Parsley Revitalizing Body Wash,Biotique,Bath Body And Hair,Shower Gel,Refresh Shower Gel,Bioveda Farmacy Pvt Ltd,WH - Ambient,KnS,18
481144,"Beardo Godfather Eau De Parfum & Beardo Mini Perfume Trial Kit,10 X 5ml|Travel Friendly|Perfume Kit|Fragrance Gift For Men",Beardo,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Zed Lifestyle Private Limited,WH - Ambient,KnS,18
614508,Everyuth Naturals Anti Acne Anti Marks Tulsi Turmeric Face Wash & Everyuth Tan Removal Choco Cherry Pack,Everyuth,Bath Body And Hair,Face Wash And Scrub,Face Wash,Zydus Wellness Products Ltd.,WH - Ambient,KnS,18
748562,Skinn By Titan 24seven Floral Eau De Parfum Women & Skinn By Titan Raw Perfume For Men Edp,Skinn By Titan,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Titan Company Limited,WH - Ambient,KnS,18
883855,Moxie Beauty Gentle Cleansing Shampoo_50ml & Moxie Beauty Hyaluronic Acid Repairing Conditioner,Moxie Beauty,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Beyoutiful Consumer Ventures Private Limited,WH - Ambient,KnS,18
320226,Khadi Natural Amla & Reetha Hair (Shampoo) | Prevents Dandruff & Khadi Natural Amla & Bhringraj Hair Cleanser Shampoo | Sls & Paraben Free,Khadi Natural,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Khadi Natural Healthcare,WH - Ambient,KnS,18
752806,"Beardo Dandruff Control Sulphate Free Shampoo For Men Itchy Scalp | Menthol & Biotin & Beardo Beer Shampoo For Men |For Strong,Bouncy,Shiny Hair|Real Beer,Teatree,Aloe Vera",Beardo,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Zed Lifestyle Private Limited,WH - Ambient,KnS,18
782868,Wishcare Niacinamide Oil Balance Sunscreen Spf 50 Pa++++ Light & Matte -For Oily Skin & Wishcare Ceramide Lip Balm With Spf50 Pa+++ - Kojic Acid & Niacinamide - For Lip Lightening & Protection,Wishcare,Bath Body And Hair,Face Cream,Sunscreen,Rabiko Lifestyle Pvt Limited,WH - Ambient,KnS,18
346097,Just Herbs Mint + Activated Charcoal Cooling Body Wash & Just Herbs The Hydraclean Bodywash Nourishing Body Milk Kit Spotless Skin Set For Men And Women,Just Herbs,Bath Body And Hair,Shower Gel,Cool Shower Gel,Marico Limited,WH - Ambient,KnS,18
771990,"Dettol Body Wash And Shower Gel,Lime Fresh & Dettol Body Wash And Shower Gel For Women And Men, Lavender Fresh",Dettol,Bath Body And Hair,Shower Gel,Body Wash,Reckitt Benckiser India Pvt Ltd,WH - Ambient,KnS,18
310508,Bella Vita Luxury White Oud Unisex Perfume For Men And Women & Bella Vita Luxury Organic Luxury Oud Experience Set,Bella Vita Organic,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Idam Naturals Wellness Pvt Ltd,WH - Ambient,KnS,18
161302,Aqualogica Illuminate+ Dewy Sunscreen Spf 50+ Pa++++ Wild Berries & Dr. Sheth's Haldi & Hyaluronic Acid Sunscreen,Aqualogica,Bath Body And Hair,Face Cream,Sunscreen,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
642599,Himalaya Moisturizing Aloe Vera Face Wash & Himalaya Tan Removal Orange Face Wash,Himalaya,Bath Body And Hair,Face Wash And Scrub,Face Wash,Himalaya Wellness Company,WH - Ambient,KnS,18
988372,Santoor Sandal & Turmeric Soap & Jo Soap Lime & Glycerine Soap,Santoor,Bath Body And Hair,Soap,Sandal Soap,Wipro Enterprises Pvt Ltd,WH - Ambient,KnS,18
310644,"Arata 1% Salicylic Acid Body Wash & Arata 1% Salicylic Acid Exfoliating Body Wash For Body & Back Acne Prevents Dry, Rough, Bumpy, And Strawberry Skin Deep Cleanses Skin For All Skin Types Body Shower Gel",Arata,Bath Body And Hair,Shower Gel,Refresh Shower Gel,Slick Organics Private Limited,WH - Ambient,KnS,18
925709,Moxie Beauty Hyaluronic Acid Hair Serum & Moxie Beauty Gentle Cleansing Shampoo_50ml,Moxie Beauty,Bath Body And Hair,Hair Oil And Serum,Hair Serum,Beyoutiful Consumer Ventures Private Limited,WH - Ambient,KnS,18
100846,"Bella Vita Luxury Klub Man Eau De Parfum, Premium Long Lasting Perfume & Bella Vita Luxury Senorita Woman Body Mist",Bella Vita Organic,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Idam Naturals Wellness Pvt Ltd,WH - Ambient,KnS,18
541872,Dr. Sheth's Haldi & Hyaluronic Acid Sunscreen & Aqualogica Glow+Infused Tinted Sunscreen Papaya & Vitamin C - Spf 50+ Pa++++,Dr. Sheth's,Bath Body And Hair,Face Cream,Sunscreen,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
643965,Neutrogena Ultra Sheer Dry Touch Sunblock Spf 50 Sunscreen & Neutrogena Ultra Sheer Spf50 Sunscreen,Neutrogena,Bath Body And Hair,Face Cream,Sunscreen,Jntl,WH - Ambient,KnS,18
811623,Cinthol Lime Talc - Anti-Perspirant - Germ Protection,Cinthol,Bath Body And Hair,"Perfumes, Deos And Talc",Talcum Powder,Godrej Consumer Products Limited,WH - Ambient,KnS,18
510047,"Beardo Bourbon Whisky Smoke Perfume For Men, | Oriental, Woody, Leathery | Long Lasting & Beardo Legend Perfume For Men | Eau De Parfum| Intense Fresh Woody | Strong Long Lasting",Beardo,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Zed Lifestyle Private Limited,WH - Ambient,KnS,18
608993,L'oreal Professionnel Scalp Advanced Anti-Dandruff Dermo-Clarifier Shampoo & L'oreal Professionnel Liss Unlimited Shampoo For Frizzy & Unruly Hair With Pro-Keratin,L'oreal Professionnel,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
547519,Aqualogica Glow+Infused Tinted Sunscreen Papaya & Vitamin C - Spf 50+ Pa++++ & Pure Origin Korean Vitamin C Bright Boosting Light Gel Sunscreen No White Cast,Aqualogica,Bath Body And Hair,Face Cream,Sunscreen,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
541876,Bblunt Intense Moisture Shampoo With Jojoba And Vitamin E & Bblunt Anti-Dandruff Shampoo For A Clear & Healthy Scalp,Bblunt,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
899803,Clinic Plus Strong & Long Health Shampoo & Dove Intense Repair Conditioner,Clinic Plus,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,18
962154,The Derma Co 1% Hyaluronic Long Lasting Sunscreen Acid Vitamin E Spf 50 Pa++++ & Aqualogica Illuminate+ Dewy Sunscreen Spf 50+ Pa++++ Wild Berries,The Derma Co,Bath Body And Hair,Face Cream,Sunscreen,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
445309,Bella Vita Luxury Luxury Perfumes Gift Set For Men 4 & Bella Vita Luxury Rose Woman Eau De Parfum Luxury For Women With Long Lasting Fragrance,Bella Vita Organic,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Idam Naturals Wellness Pvt Ltd,WH - Ambient,KnS,18
293941,Nivea Luminous630 Even Glow Face Wash & Nivea Deo Roll On Natural Glow Even Toned & Smooth Skin 72h Protection 50ml,Nivea,Bath Body And Hair,Face Wash And Scrub,Face Wash,Nivea India Pvt. Ltd.,WH - Ambient,KnS,18
189835,Nivea Luminous630 Even Glow Face Wash & Nivea Luminous630 Even Glow Face Wash,Nivea,Bath Body And Hair,Face Wash And Scrub,Face Wash,Nivea India Pvt. Ltd.,WH - Ambient,KnS,18
497979,"Biolage Scalppure Anti-Dandruff Shampoo, No Visible Flakes From 1st Wash, With Bergamot &L'oreal Paris Glycolic Gloss Serum, Powered By Glycolic Acid,For Dull Hair,Gives 72h Shine",Biolage,Bath Body And Hair,Shampoo And Conditioner,Conditioner,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
238684,Clinic Plus Strength & Shine With Egg Protein Shampoo & Dove Scalp+Hair Therapy Density Boost Reinforcing Hair Serum,Clinic Plus,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,18
632375,"Beardo Dark Side Eau De Perfum & Beardo Bourbon Whisky Smoke Perfume For Men, | Oriental, Woody, Leathery | Long Lasting",Beardo,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Zed Lifestyle Private Limited,WH - Ambient,KnS,18
809045,L'oreal Professionnel Liss Unlimited Shampoo For Frizzy & Unruly Hair With Pro-Keratin & L'oreal Paris Shampoo Nourishes Repair & Shine For Long And Lifeless Hair Dream Lengths,L'oreal Professionnel,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
157561,Bella Vita Luxury Fresh Unisex Perfume For Men & Women With Woody Aquatic Scent Fragrance & Bella Vita Luxury Date Woman Body Mist,Bella Vita Organic,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Idam Naturals Wellness Pvt Ltd,WH - Ambient,KnS,18
344206,Neutrogena Ultra Sheer Spf50 Sunscreen & Neutrogena Hydro Boost Water Gel Face Moisturizer,Neutrogena,Bath Body And Hair,Face Cream,Sunscreen,Jntl,WH - Ambient,KnS,18
568515,Himalaya Natural Glow Kesar Face Wash & Himalaya Purifying Neem Face Wash,Himalaya,Bath Body And Hair,Face Wash And Scrub,Face Wash,Himalaya Wellness Company,WH - Ambient,KnS,18
552413,"L'oreal Paris Paris Hyaluron Pure 72h Purifying Shampoo For Fresh Scalp & Hydrated Hair & L'oreal Paris Repairing Shampoo (Conditioner, Smoothening And Repairing Serum )",L'oreal Paris,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
392306,Bella Vita Luxury Date Eau De Parfum Perfume For Women & Bella Vita Luxury Luxury Perfumes Gift Set For Men 4,Bella Vita Organic,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Idam Naturals Wellness Pvt Ltd,WH - Ambient,KnS,18
332144,"Meera Hairfall Care Shampoo, Goodness Of Badam & Shikakai For Men And Women & Nyle Naturals Damage Repair Shampoo For Damage Free Hair With Papaya, Hibiscus & Shikakai",Meera,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Cavinkare Private Ltd,WH - Ambient,KnS,18
326104,Bare Necessities Gentlemanâ€™s Care Hamper | Sustainable Self-Care For The Modern Men |Artisanal Handcrafted Basket,Bare Necessities,Beauty And Grooming,Gift Packs,Personal Care Gift,Bare Necessities Zero Waste Solutions Pvt Ltd,WH - Ambient,KnS,18
674003,"Chemist At Play's Clarifying Serum| 10% Niacinamide, 3% Tranexamic Acid",Chemist At Play,Beauty And Grooming,Face And Lip Care,Face Care,Onesto Labs Private Limited,WH - Ambient,KnS,18
819581,"Chemist At Play's Clarifying Serum| 10% Niacinamide, 3% Tranexamic Acid",Chemist At Play,Beauty And Grooming,Face And Lip Care,Face Care,Onesto Labs Private Limited,WH - Ambient,KnS,18
989662,Shryoan Pretty Me Bold Lipliner & Eye Liner Pencil | Waterproof | Long-Lasting | Shade 06,Shryoan,Makeup,Gift Set,Lip And Eye Set,Nash And Hames Private Limited,WH - Ambient,KnS,18
673014,Shryoan Pretty Me Bold Lipliner & Eye Liner Pencil | Waterproof | Long-Lasting | Shade 07,Shryoan,Makeup,Gift Set,Lip And Eye Set,Nash And Hames Private Limited,WH - Ambient,KnS,18
512863,Cetaphil Gentle Exfoliating Sa Lotion,Cetaphil,Bath Body And Hair,Body Lotion,Moisturising Lotion,Galderma India Pvt Ltd,WH - Ambient,KnS,18
515176,Ponds Men Bright Boost Icy Facewash + Niacinamide & Vitamin C,Pond's,Bath Body And Hair,Face Wash And Scrub,Face Wash,Hindustan Unilever Limited,WH - Ambient,KnS,18
201579,Naturali Anti-Dandruff Shampoo With Superfood Hemp Oil & Sage Extract & Too Yumm! Lightly Salted Chips | Low Sodium | Potato Chips | No Palm Oil,Naturali,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Guiltfree Industries Limited,WH - Ambient,KnS,18
487745,Palmers Cocoa Butter Formula Skin Therapy Oil,Palmers,Beauty And Grooming,Beauty Accessories,Skincare,Food Square,WH - Ambient,KnS,18
185944,Aqualogica Glow+ Milk Fluid Moisturizer,Aqualogica,Beauty And Grooming,Beauty Accessories,Moisturising Cream,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
411227,Yaan Man Face Wash,Yaan Man,Beauty And Grooming,Face Wash And Scrub,Face Wash,Averisco Naturals Pvt Ltd,WH - Ambient,KnS,18
666053,Vega Professional Pro Barber Cut Academy Line Hairdressing Scissor,Vega Professional,Beauty And Grooming,Beauty Accessories,Beauty Tools,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
149761,Zlade Intimate Wash For Men | Fresh Citrus Foaming Wash,Zlade Ballistic,Beauty And Grooming,Mens Grooming,Intimate Wipes And Wash,"Aegis Personal Care Llp, Pune India",WH - Ambient,KnS,5
649925,Arata Hair Fix Stick,Arata,Beauty And Grooming,Mens Grooming,Hair Styling,Slick Organics Private Limited,WH - Ambient,KnS,18
679689,Aqualogica Barrier+ Milk Fluid Moisturizer,Aqualogica,Beauty And Grooming,Beauty Accessories,Moisturising Cream,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
798364,Palmers Cocoa Butter Formula Moisturizes Original Lip Balm,Palmers,Beauty And Grooming,Face And Lip Care,Lip Balm,Food Square,WH - Ambient,KnS,18
759741,Zlade Anti-Chafing Gel For Men | Antibacterial | Antifungal | Alcohol-Free,Zlade Ballistic,Beauty And Grooming,Mens Grooming,Intimate Wipes And Wash,"Aegis Personal Care Llp, Pune India",WH - Ambient,KnS,18
504884,"Vega Foundation Brush For Smooth Blending Makeup, Foundation Blender Makeup Brush",Vega,Makeup,Makeup Brushes And Tools,Makeup Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
426435,Vega Bindi Brush With High Quality Wooden Handle For Salon & Home,Vega,Makeup,Makeup Brushes And Tools,Makeup Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
458538,Vega Angular Blender For Eye Liner With Wooden Handle Make-Up Brush,Vega,Makeup,Makeup Brushes And Tools,Makeup Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
584309,"Vega Powder Brush With Soft Synthetic Hair For Face, Blend Powder Make Up Brush",Vega,Makeup,Makeup Brushes And Tools,Makeup Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
929196,"Vega Eye Shadow Brush For Eye Makeup, Eyeshadow Blending Brush With Soft Bristles",Vega,Makeup,Makeup Brushes And Tools,Makeup Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
